1900-01-01,-85.06576476261448
1901-01-01,-77.28304238706559
1902-01-01,-92.17181552541787
1903-01-01,-79.21152362293888
1904-01-01,-77.62523524774467
1905-01-01,-73.35723553535529
1906-01-01,-84.42374489485977
1907-01-01,-76.76815059683173
1908-01-01,-91.09132213736719
1909-01-01,-84.30494959840829
1910-01-01,-82.4853623372697
1911-01-01,-69.68624113340805
1912-01-01,-63.82793132007339
1913-01-01,-55.52964657508305
1914-01-01,-55.32056419684035
1915-01-01,-51.26194370567414
1916-01-01,-72.62184621857172
1917-01-01,-64.71828224077586
1918-01-01,-62.61323553903888
1919-01-01,-58.21095580217744
1920-01-01,-48.08760935135406
1921-01-01,-45.83461207758431
1922-01-01,-47.83569773616257
1923-01-01,-64.03233305003043
1924-01-01,-57.09243418474013
1925-01-01,-64.0408697667845
1926-01-01,-65.99214225540881
1927-01-01,-56.805160990725895
1928-01-01,-59.33075270027565
1929-01-01,-60.603777197163
1930-01-01,-58.14217875282553
1931-01-01,-56.800335297049486
1932-01-01,-40.717381381465785
1933-01-01,-44.475508909599554
1934-01-01,-58.189178840926076
1935-01-01,-47.06756754973915
1936-01-01,-53.96575875861248
1937-01-01,-44.350915809893564
1938-01-01,-33.052349866129205
1939-01-01,-29.897273195838736
1940-01-01,-44.149902609821424
1941-01-01,-30.23789512936449
1942-01-01,-24.074812940182838
1943-01-01,-17.29776567996508
1944-01-01,-27.420870006440424
1945-01-01,-25.70453466139749
1946-01-01,-12.582657513512274
1947-01-01,-20.464632240032827
1948-01-01,-13.865802412474423
1949-01-01,0.6458560436398528
1950-01-01,-1.0401356243220903
1951-01-01,4.952160928507723
1952-01-01,6.1909677785829444
1953-01-01,10.052294492148846
1954-01-01,3.375260203022961
1955-01-01,8.988970313557118
1956-01-01,-5.686656637370106
1957-01-01,5.279989535789596
1958-01-01,3.671861394402157
1959-01-01,8.38925414617735
1960-01-01,14.534728876797644
1961-01-01,14.567163890803812
1962-01-01,13.231873644101384
1963-01-01,10.971573254052558
1964-01-01,10.391170229210118
1965-01-01,12.086049469758606
1966-01-01,7.401050185855766
1967-01-01,9.543756538050005
1968-01-01,6.1505215090907654
1969-01-01,4.22525002319432
1970-01-01,7.5164346330140575
1971-01-01,21.877924982440504
1972-01-01,9.57923969344398
1973-01-01,10.315197286224887
1974-01-01,17.91499708843287
1975-01-01,26.958361146555077
1976-01-01,13.287959507377451
1977-01-01,15.659242617292577
1978-01-01,13.603058937904294
1979-01-01,22.079719433561763
1980-01-01,19.954706765513635
1981-01-01,38.4037181903008
1982-01-01,25.90204266796662
1983-01-01,31.10379028451255
1984-01-01,35.274989579649194
1985-01-01,29.61752470928404
1986-01-01,33.852560307666415
1987-01-01,26.892738003053452
1988-01-01,32.91284788709058
1989-01-01,39.15109360285079
1990-01-01,38.69249667684084
1991-01-01,29.51086563218785
1992-01-01,28.773043795576186
1993-01-01,30.46047580852222
1994-01-01,33.51037532915365
1995-01-01,45.97939506615308
1996-01-01,42.723544521567845
1997-01-01,50.263047877227805
1998-01-01,55.01484964909074
1999-01-01,62.6075869154839
2000-01-01,63.92263435308439
2001-01-01,63.84347472508341
2002-01-01,70.08671693634221
2003-01-01,75.22355943692496
2004-01-01,60.54180201863669
2005-01-01,68.08574157183493
2006-01-01,79.62386157918623
2007-01-01,76.31498195012556
2008-01-01,84.43013185380595
2009-01-01,82.37028998009453
2010-01-01,89.84363157488725
2011-01-01,87.12681234167592
2012-01-01,103.37256513306971
2013-01-01,98.27728755062694
2014-01-01,101.94280542144588
2015-01-01,103.25914665427008
2016-01-01,113.46993239850958
2017-01-01,124.19131805220896
2018-01-01,126.44802192020563
