1940-01-01,-33.31993553895541
1941-01-01,-33.71211603732021
1942-01-01,-33.127572755886305
1943-01-01,-32.061896555203994
1944-01-01,-31.570992307499196
1945-01-01,-30.333449744957587
1946-01-01,-29.702524287012082
1947-01-01,-29.63978951374678
1948-01-01,-30.339408447856837
1949-01-01,-30.756333365233218
1950-01-01,-30.13245001313373
1951-01-01,-29.26474817669834
1952-01-01,-27.781944224441407
1953-01-01,-27.71312768282854
1954-01-01,-27.826551276970818
1955-01-01,-28.783253304509955
1956-01-01,-29.157814820866413
1957-01-01,-28.06340531685026
1958-01-01,-27.089527670668545
1959-01-01,-25.78410900860545
1960-01-01,-25.5351585486258
1961-01-01,-24.829013000420588
1962-01-01,-23.83777217054789
1963-01-01,-23.64929433356774
1964-01-01,-24.330529351224964
1965-01-01,-24.700149944708585
1966-01-01,-25.072457890006177
1967-01-01,-24.958632521061872
1968-01-01,-25.63177464223808
1969-01-01,-25.767335393389164
1970-01-01,-24.69122485407399
1971-01-01,-24.503399935787872
1972-01-01,-23.826627683177097
1973-01-01,-22.60644370882147
1974-01-01,-22.096973624302965
1975-01-01,-20.72861800088287
1976-01-01,-20.148736501968077
1977-01-01,-19.11364060697311
1978-01-01,-18.958435947174184
1979-01-01,-18.53902146107287
1980-01-01,-19.125126216334316
1981-01-01,-19.43229174575426
1982-01-01,-19.757223340954248
1983-01-01,-19.83813086601925
1984-01-01,-19.03308812542467
1985-01-01,-17.81268873676936
1986-01-01,-18.207650751347284
1987-01-01,-17.837811557832982
1988-01-01,-17.882180161195556
1989-01-01,-18.768306999932275
1990-01-01,-18.046825001506267
1991-01-01,-18.621442599285366
1992-01-01,-18.520405186228995
1993-01-01,-17.831745849633624
1994-01-01,-16.81241334738421
1995-01-01,-16.44447663468433
1996-01-01,-15.252199531306873
1997-01-01,-13.433316443148797
1998-01-01,-12.995330353312168
1999-01-01,-12.495253657926611
2000-01-01,-10.384430169822785
2001-01-01,-9.69051943922261
2002-01-01,-7.441712557274752
2003-01-01,-5.982438352101911
2004-01-01,-4.7618734976241
2005-01-01,-4.5341685536059
2006-01-01,-3.640536942976407
2007-01-01,-3.5490608121278315
2008-01-01,-2.145732463375239
2009-01-01,-2.1218890900625813
2010-01-01,-1.3830423284853146
2011-01-01,0.09529209053501067
2012-01-01,1.0588012051764466
2013-01-01,2.2504945245439583
2014-01-01,3.5199791620138448
2015-01-01,4.516916935090706
2016-01-01,5.650186903549314
2017-01-01,6.757100289281041
2018-01-01,7.717054870920045
2019-01-01,9.130933310562787
2020-01-01,10.551887224217547
2021-01-01,11.832050200492025
2022-01-01,14.11758430192548
2023-01-01,14.779432840767848
2024-01-01,15.081710360876126
